mp3_file,txt_file,text,transcript,WER
noella_7_9.mp3,noella_7_9.txt,"Mu cyumweru gishize, abarwanya gahunda yo kohereza abimukira mu Rwanda baratsinzwe kuko Urukiko Rukuru mu Bwongereza rwemereye guverinoma y’icyo gihugu kubikora.",mweru gishize abarwanya gahunda yo kohereza abimukira mu rwanda baratsinzwe kuko urukiko rukuru mu bwongereza rwemereye guverinoma y'icyo gihugu kubikora,0.23809523809523808
noella_7_10.mp3,noella_7_10.txt,Umubare w’abagombaga kugenda ku ikubitiro waragabanutse kuko ku byari biteganyijwe ko bari mirongo itatu na barindwi ariko inzitizi zatanzwe zishingiye ku mategeko agenga abimukira n’uburenganzira bwa muntu zituma bagabanuka.,umubare w'abagombaga kugenda ku ikubitiro waragabanutse kuko ku byayi biteganyijwe ko bari mirongo itatu nabarindwi ariko inzitizi zatanzwe zishingiye ku mati ku mategeko agenga bimukira n'uburenganzira bwa muntu zituma bagabanuka,0.3103448275862069
noella_8_1.mp3,noella_8_1.txt,"Ku wa Gatanu w’icyumweru gishize hafashwe umwanzuro wo kutohereza abantu batandatu bari ku rutonde,aba bakurikira abandi makumyabiri na bo barukuweho mu mpera z’iki cyumweru. Ibi biratuma hasigara cumi n'umwe barimo bane bakomoka muri Iran, babiri bo muri Albania, umwe wo muri Syria, babiri bo muri Iraq. Abandi ntihahishuwe ubwenegihugu.",kuwa gaanu w'icyumweru gishize hafashwe umwanzuro w'uko kutohereza abantu batandatu bari ku rutonde aba bakurikira abandi bakumyabirihumubare wabagombaga kuwa gatau 'icymweru gishize hafashwe umwanzuro wo kutohereza abantu batandatu bari ku rutonde aba bakurikira abanzi makumyabiri nabo baharukuweho umumpez iki cyumweru ibi baratuma hasigara cumi n'umwe barimo bane bakomoka muri ilan babiri bo muri albania umwe wo muri siria biri babiri bo muri irack'abandi ntihahishuwe ubweneyigihugu,0.7755102040816326
noella_8_2.mp3,noella_8_2.txt,"Umwanditsi wa BBC, Mark Easton, avuga ko bishoboka ko umubare ushobora gukomeza kumanuka kugera kuri zero mbere y’uko isaha yo guhaguruka kw’indege igera. Ku wa Gatanu abantu ijana na mirongo itatu bari bafite ubutumwa ko bashobora koherezwa mu Rwanda.",umwanditsi wa bibicy mark'eston'avuga ko bishoboka ko umubari ushobora gukomeza kumanuka kugera kuyizera mbere ko isa isaha yo guhaguruka kw'indege igera kuwa gatanu abantu ijana na mirongo itatu bari bafite ubutumwa bwo ko bashobora koherezwa mu rwanza,0.38461538461538464
noella_8_3.mp3,noella_8_3.txt,"Nubwo hakomeje inkundura yo kwirukana abimukira mu Bwongereza, ntibibuza abandi kwinjira kuko ku cyumweru abagera ku ijana na cumi n'umwe binjiye bajyanywe n’ubwato buto butatu mu gihe abarenga igihumbi ari bo binjiye muri uyu mwaka wose.",nubwo hakomeje inkundura yo kwirukana abimukira mu bwongereza ntibibuza abandi kwinjira kuko kucyumweru abagera kujana na cumi n'umwe binjiye bajyanwe n'ubwato ubuto butatu mu gihe abarenga igihumbi aribo binjiye muri uyu mwaka wowese,0.3055555555555556
noella_8_4.mp3,noella_8_4.txt,"U Rwanda rwagiranye amasezerano n’u Bwongereza agena ko aba bimukira bazajya bafatwa bakazanwa mu Rwanda, ababishaka bagahitamo gusubira mu bihugu byabo mu gihe n’abagaragaza ubushake bwo kurugumamo bafashwa kuhakomereza ubuzima.",u rwanda rwajyanye amasezerano n'ubwongereza agena ko ababimukira bazajya bafatwa bakazanwa mu rwanda ababishaka bagahitamo gusubira mu bihugu byabo mu gihe n'abagaragaza ubushake bwo kurugumamo bafashwa kuhakomeriza ubuzima,0.3
noella_8_5.mp3,noella_8_5.txt,"Ku ikubitiro, bwahaye u Rwanda miliyoni ijana na makumyabiri z'amayero azagirira akamaro izo mpunzi n’Abanyarwanda binyuze mu bikorwa by’uburezi mu mashuri yisumbuye, ay’imyuga ndetse n’andi mahugurwa mu masomo y’ubumenyingiro. Ibyo byiyongeraho ko bazafashwa kwiga kugera mu mashuri makuru na kaminuza.",uikubitiro bwahaye u rwanda miliyoni ijana namukumya abiza maelo'azagirira akamaro izo mpunzi n'abanyarwanda binyuze mu bikorwa by'uburezi mu mashuri yisumbuye ayimyuga ndetse n'andi mahugurwa mu masomo y'yubumenyingiro ibyo byiyongeraho ko bazafashwa kwiga kugera ku mashuri makuru na cami,0.35
noella_8_6.mp3,noella_8_6.txt,"Umuvugizi wungirije wa Guverinoma y’u Rwanda, Alain Mukuralinda, aherutse kubwira IGIHE ko u Rwanda rwamaze kwitegura kwakira aba bimukira kandi nibagera i Kigali bazafatwa neza nk’uko bigengwa n’amasezerano yo kubazana.",umuvugizi wungirija wa guverinoma y'u rwanda alen mukuralinda aherutse kubwira igihe ko u rwanda rwamaze kwitegura kwakira ababimukira kandi nibagera i kigali bazafatwa neza nk'uko bigengwa n'amasezerano yo kubazana,0.3333333333333333
noella_8_7.mp3,noella_8_7.txt,"Ati “Icyiza ni uko twe mu Rwanda rwiteguye. Uyu munsi ndagira ngo mare impungenge z’uko niyo batubwira ngo haje 500 ba mbere, abo twabakira ariko nk’uko mubizi bazagenda baza mu byiciro kandi nta gutungurana kuzabamo.”",ati icyiza nuko twe mu rwanda twiteguye uyu munsi ndagira ngo mare impungenge z'uko mwe batubwira ngo haje magana atanu ba mbere abo twabakira ariko nkuko mu bizi bazagenda baza mu byiciro kandi nka gutungurana kuzabamo,0.4
noella_8_8.mp3,noella_8_8.txt,"Muri Werurwe uyu mwaka, byatangajwe ko zahabu yageze ku madolari ya Amerika akabakaba mirongo inani kuri garama imwe, imibare isatira iyo hejuru yigeze kubaho muri Kanama 2020 ubwo icyorezo cya COVID-19 cyari cyarahagaritse ibikorwa byinshi mu nzego zinyuranye.",muri werurwe uyu mwaka byatangajwe ko zahabu yageze ku madoladi ya amerika akaba akabakaba mirongo ina kuigaramarime imibaye isatira iyo hejuru yigeze kubaho muri kanama bi na makumyabiri ubwo icyo rezo cya covid na inten cyari cyarahagaritsye ibikorwa byinshi mu nzego zinyuranye,0.47368421052631576
noella_8_9.mp3,noella_8_9.txt,"Nyuma y’aho u Burusiya bugabiye ibitero kuri Ukraine, impuguke mu by’imari n’ubukungu, zitangaza ko abashoramari bagerageje guhita bashaka ahantu bashora amafaranga yabo ku buryo baba bizeye.",nyuma yaho uburusiya bugabiye ibiteero kuri ican impugute mu by'imari n'ubukungu zitangaza ko abasharamari bagerageje guhita bashaka ahantu bashora amafaranga yabo ku buryo babizira,0.4230769230769231
noella_9_1.mp3,noella_9_1.txt,"umutekano wayo nko gushobora mu byo kugura impapuro mvunjwafaranga, ubucuruzi bw’Amadolari ndetse n’ubwa zahabu.",ye umutekano wayo nko gushora mu byo kugura impapuro wmbuzwafaranga ubucuruzi bw'amadolari ndetse n'ubwa zahabu,0.42857142857142855
noella_9_2.mp3,noella_9_2.txt,"Bitewe n’ihindagurika ry’ibiciro rikomeza kugenda rifata indi ntera hirya no hino ku Isi, byitezwe ko ibihugu byinshi bikomeza gushakira ibisubizo mu kugura no kwigwizaho zahabu mu rwego rwo kwizera ko bifite ikintu cy’agaciro mu gihe ibisigaye byose bigenda bigatakaza harimo n’ifaranga ubwaryo.",bitewe n'ihindagurika ry'ibiciro rikomeza kugenda rifata indi ntera hirya no hino ku isi byitezwe ko ibihugu byinshi bikomeza gushakira ibisubizo mu kugura no kwigwizaho zahabu mu rwego rwo kwizera ko bifite ikintu cy'agaciro mu gihe bisigaye byose bigenda bigatakaza hemo n'ifaranga ubwajyo,0.19047619047619047
noella_9_3.mp3,noella_9_3.txt,"Statista yashyize ahagaragara urutonde rw’ibihugu bya Afurika byari byibitseho zahabu nyinshi mu bubiko kugeza mu mwaka wa bibiri na makumyabiri na rimwe ku buryo mu bihe by’ihungabana ry’ubukungu n’itakazagaciro ry’ifaranga, ibyo bihugu bishobora kugira icyizere cyo kuzahura ubukungu no kurenga ibyo bihe byemye.",statista yashyize ahagaragaraa urutonde rw'ibihugu bya afurika ari byibitse zahabu myinshi mu rubiko kugeza mu mwaka yubumbi binamakumyabiri na rimwe ku buryo mu bihe by'ihungabana ry'ubukungu n'itakazagaciro ry'ifaranga ibyo bihugu bishobora kujya icyizere cyo kuzamura ubukungu no kurenga ibyo bihe byemye,0.3953488372093023
noella_9_4.mp3,noella_9_4.txt,Ku mwanya wa mbere bibimburirwa na Algeria ifite toni za zahabu zigera ku ijana na mirongo irindwi nenye.,mwanya wa mbere mbiumbirirwa na algeria ifite toni iza zahabu zirenga ku kw ijana na mirongo indwi nenye,0.3888888888888889
noella_9_5.mp3,noella_9_5.txt,"mu byo kugura impapuro mvunjwafaranga, ubucuruzi bw’Amadolari ndetse n’ubwa zahabu.Ku mwanya wa kabiri hazaho Afurika y’Epfo ibarirwa toni ijana na makumyabiri n'eshanu igakurikirwa na Libya ku mwanya wa gatatu na toni ijana na cumi na zirindwi mu gihe ku mwanya wa kane hazaho igihugu cya Misiri na toni mirongo inani n'ibice mirongo irindwi nabitatu.",ku mwanya wa kabiri haza aho afrika y'epfo ibarirwa ton'ijana yamakumyabindi eshanu igakurikirwa na libia ku mwanya wa gatatu na toni ijana na cumi nazirinzwi mu gihe ku mwanya wa kandi haza igihugu cya misiri na toni mirongo inani n'ibica mirongo indwi na bitatu,0.5185185185185185
noella_9_6.mp3,noella_9_6.txt,"Maroc ifite toni makumyabiri n'ebyiri  bituma iba igihugu cya gatanu cyibitseho zahabu nyinshi muri Afurika, ku mwanya wa gatandatu ikurikirwa na Nigeria ifite zahabu ipima toni 21.37, ku mwanya wa karindwi hakaba Mauritania ifite toni cumi n'ebyiri12.44.",marok'ifite toni makumyabiri ne'ebyiri n'ibice cumi na bibiri bituma iba igihugu cya gatanu kibiteho zahabu nyinshi muri afrika ku mwanya wa gatandatu ikurikirwa na nigeria ifite zahabu ipimatoni makumyabiri n'imwe n'ibicamibotatu na birindwi ku mwanya wa karindwi hakaba murilicania ifite toni cumi n'ebyiri nicumirongo ine na bindi,0.5675675675675675
noella_9_7.mp3,noella_9_7.txt,"Imyanya itatu iheruka hariho ibihugu nka Ghana ifite toni 8.74 ku mwanya wa munani, igakurikirwa na Tunisia ku mwanya wa cyenda aho ibarirwa toni 6.84 mu gihe ku mwanya wa 10 hariho igihugu cya Mozambique gifite zahabu ingana na toni 3.94.",imyanya itatu iheruka hariho ibihugu nkagana ifite toni umunani ninsha mirongo indwi na bine ku mwanya wa munani igakwikirwa na tunizia ku mwanya wa cyenda aho ibarirwa ton mshshatu n'ibico mirongoinani na bine mu gihe ku mwanya wa cumi hariho igihugu cya mozambiqe gifite zahawe ingana na toni'eshatu n'ibico mirongo cyenda na bindi,0.6341463414634146
noella_9_8.mp3,noella_9_8.txt,U Bwongereza bumaze igihe bukomerewe n’ikibazo cy’abimukira binjira muri icyo gihugu mu buryo bunyuranyije n’amategeko banyuze mu nzira izwi nka ‘English Channel’.,ubwongereza bumaze igihe bukomerewe n'ikibazo cyabimukira binjira muri icyo gihugu mu buryo bunyangije n'amategeko banyize mu nzira izwi nka inglischano,0.4090909090909091
noella_9_9.mp3,noella_9_9.txt,English Channel ni inzira y’amazi itandukanya Amajyepfo y’u Bwongereza n’Amajyaruguru y’u Bufaransa. Iyi nzira yifashishwa cyane n’abimukira binjira mu Bwongereza bakoresheje amato mato mu buryo bunyuranyije n’amategeko.,inglis chano ni inzira y'amazi itandukanya amajyepfo y'ibwongereza n'amajyaruguru y'ubufaransa yinzira yifashishwa cyane n'abi mukiraninjira mu bwongereza bakoresheje amato mato mu buryo bunyranyije n'amategeko,0.5185185185185185
noella_9_10.mp3,noella_9_10.txt,"Kuva umwaka wa bibiri na makumyabiri watangira kugeza muri Kanama uwo mwaka, u Bwongereza bwari bumaze kwakira abimukira ibihumbi bitatu magana acyenda na mirongo itanu banyuze muri ‘English Channel’.",kuva umwaka babiri nabakumyabiri watangira kugeza muri kanama uwo mwaka ubwongereza bwari bumaze kwakira bimukira iyumbi mirongo itatu n'icyenda bihumbi bitatu magana cyenda mirongo itanu bangize muri inglish chanu,0.6206896551724138
noella_10_1.mp3,noella_10_1.txt,Byageze muri Mata bibiri na makumyabiri na kabiri u Bwongereza bwugarijwe cyane n’iki kibazo cy’abimukira kuko imibare yagaragaza ko uyu mwaka ushobora kurangira bwakiriye abimukira ibihumbi miringo itandato ugereranyije n’abarenga gato ibihumbi makumyabiri n'umunani bwakiriye mu mwaka wa bibiri na makumyabiri na kabiri.,byageze muri mata ibintu bakumyabiri na kabiri bwongereza bwugarijwe cyane n'iki kibazo cyabimukira kuko imibarire yagaragaza ko uyu mwaka ushobora kurangira bwakiriya bimukira ibihumbi mirongo itandatu ugereranyije n'abarenga gato ibihumbi makumyabiri n'umunani bwakiriye muri bibiri n'amakumyabiri na rimwe,0.4186046511627907
noella_10_2.mp3,noella_10_2.txt,"Umuvugizi wa Guverinoma y’u Rwanda, Yolande Makolo, yibukije Umuryango w’Abibumbye ko ibihugu byose bigira ubusugire bungana, ashimangira ko ubushotoranyi bwa Repubulika Iharanira Demokarasi ya Congo (RDC) bukwiye guhagarara burundu.",umuvugizi wa guvereninoma y'u rwanda yoland makono ibukije umuryango w'abibumbye ko ibihugu byose bigira ubusugire bungana ashimangira ko ubushotoranyi bwa ya republika iharanira demokayatiya congo rdicy bukwiye guhagarara burunzu,0.4827586206896552
noella_10_3.mp3,noella_10_3.txt,"Makolo yasubizaga imvugo y’Umuvugizi w’Umunyamabanga Mukuru w’Umuryango w’Abibumbye, Stephane Dujarric, ku bibera muri Repubulika Iharanira Demokarasi ya Congo (RDC), wagaragaje ko iki gihugu gishotorwa kandi kivogerwa. Muri make yakigaragaje nk’igihohoterwa gusa.",macolo yasubizaga imvugo y'umuvugizi w'umunyamabanga mukuru w'umuryango w'abibumbye stefan dujalick ku bibera muri republika iharanira demokanitiya congoaradicy wagaragaje ko iki gihugu gishotorwa kandi kivogerwa muyi make yakigaragaje nk'ink'igihohoterwa gusa,0.5161290322580645
noella_10_4.mp3,noella_10_4.txt,"Dujarric yagize ati ""Turongera gushimangira ko dushishikajwe n’ubusugire, ubwigenge, ubumwe ndetse n’ukutavogerwa kwa RDC kandi turamagana ibihugu byihisha inyuma y’imitwe yitwaje intwaro"".",dujarick yagize ati turongera gushimangira ko dushishikajwe n'ubusugire ubwigenge ubumwe ndetse no kutavogerwa kwa aradici kandi turamagana ibihugu byihisha inyuma y'imitwe y'itwaje intwaro,0.45454545454545453
noella_10_5.mp3,noella_10_5.txt,U Rwanda rwahise rwibutsa ko bitari bikwiye gukomoza kuri RDC gusa ngo hirengagizwe ubushotoranyi ikomeje kurukorera. Ingabo z’iki gihugu zimaze gutera ibisasu ku butaka bw’u Rwanda inshuro nyinshi.,u rwanda rwahise rwibutsa ko bitari ikwiye gukomoza kurdc gusa ngo hirengagizwe ubusotanyi ikomeje kurukorera ingabo ziki gihugu zimaze gutera ibisasu ku butaka bwa u rwanda inshuro nyinshi,0.32142857142857145
noella_10_6.mp3,noella_10_6.txt,"Ku wa cumi n'icyenda Werurwe no ku wa makumyabiri na gatatu Gicurasi bibiri na makumyabiri na kabiri,mu mirenge ya Kinigi na Nyange muri Musanze n’uwa Gahunga muri Burera ibisasu bya FARDC byakomerekeje abantu byangiza n’imitungo yabo.",twa cumi w'icyenda werurwe no kuwamakuminya nyagatatu gicurasi bibiri na makumyabiri na kabiri mu mirenge ya kinigi na nyange muri musanze n'uwa gahunga muri burera ibisasu bya fardese byakomekeje abantu byangeze n'imitungo yabo,0.4444444444444444
noella_10_8.mp3,noella_10_8.txt,"Makolo yibukije Dujarric ko ""Ubusugire bw’ibihugu byose burangana yaba ubw’u Rwanda cyangwa ubwa RDC. Ubwo RDC yateraga ibisasu ku butaka bw’u Rwanda ntiyari yashotowe, iki ni ikibazo gikomeye gifite ingaruka kandi kigomba guhagarara burundu"".",macolo yibukije dudaric ko ubusugire bw'ibihugu byose burangana yaba ubwo u rwanda cyangwa ubwa ardicy ubwo rdic yateraga ibisasu ku butaka bw'u rwanda ntiyari ya shotoy iki ni ikibazo gikomeye gifite ingaruka kandi kigomba guhagarara burunzu,0.35294117647058826
noella_10_9.mp3,noella_10_9.txt,"Yakomoje kandi ku bufatanye bwa Monusco n’ingabo za FARDC ziyunze na FDLR n’indi mitwe, anenga kuba izi ngabo z’Umuryango w’Abibumbye zimaze imyaka irenga makumyabiri muri RDC, zirebera ubu bufatanye bugamije kugera hafi y’u Rwanda ngo ruhungabanyirizwe umutekano.",yakomoje kandi ku bufatanye bwa monisco n'ingabo za fardece zinze na fr nindi mitwe anenga kuba izi ngabo z'umuryango w'abiyumbye zimaze imyaka irenga amakumyabiri muri rdicy zireberera ubu bufatanye bugamije kugera hafi y'u rwanda ngo ruru ruhungabanyirize umutekano,0.43243243243243246
noella_11_1.mp3,noella_11_1.txt,"U Rwanda ruherutse gutangaza ko FARDC yivanze na FDLR ku buryo wagira ngo ni igisirikare kimwe, bakora inama bagahuza gahunda y’ibyo bagiye gukora noneho MONUSCO na yo ikaza ngo ije gushyigikira FARDC.",u rwanda ruherutse gutangaza ko fadece yivanze na efderer ku buryo wagira ngo ni igisikaye kimwe bakora inama bagahuza gahunda ibyo bagiye gukora noneho monisco nayo ikaza ngo ije gushyigikira faro,0.28125
noella_2_4.mp3,noella_2_4.txt,"Byageze aho uyu mukobwa aratoroka ava muri urwo rugo ajya kwa nyirakuru, ariko aza gusanga atwite.",bagezeho uyu mukobwa aratoroka ava muri urwo rugo bajya kwa nyirakuru ariko aza gusanga atwitse,0.3125
noella_10_7.mp4,noella_10_7.txt,"Hari kandi gushimuta abasirikare b’u Rwanda babiri bari ku burinzi byakozwe na FARDC ifatanyije na FDLR, ibi bikaba byaramenyeshejwe Guverinoma ya RDC, itsinda rishinzwe kugenzura uko imbibi z’imipaka zubahirizwa, EJVM n’abandi.",hari kandi gushimuta abasirikare b'u rwanda mbabiri bari ku burinzi byakozwe na facdet'ifatanyije na ftlr'ibi bikaba byaramenyeshejwe guverinoma ya rdc itsinda rishinzwe kugenzura uko imbibi z'imipaka zubahirizwa ejviem n'abandi,0.3548387096774194
noella_11_2.mp4,noella_11_2.txt,"Mu nshingano za MONUSCO harimo kurwanya imitwe yitwaje intwaro yose ariko yo ngo yahisemo kurwanya M. makumyabiri na gatatu yonyine, ifatanyije n’ingabo za RDC.",mu nshingano za monisco harimo kurwanya imitwe yitwaje intwaro yos ariko yo ngo yahisemo kurwanya aventoi yonyene ifatanyije n'ingabo za radici,0.375
noella_4_10.mp4,noella_4_10.txt,Imibare yo muri bibiri na makumyabiri yerekana ko muri uwo mwaka ingano y’ibikorwa byashibutse ku ishoramari ry’u Bushinwa ringana na miliyoni ijana na cumi n'icyenda z'amadolari.,imibare yo mu mwaka w'ibihumbi bibiri na makumyabiri yerekana ko muri uwo mwaka ingano y'ibikorwa byashibutse ku ishoramari ry'ubushinwa ringana na miliyoni ijana nara mirongo icyenda nimwe z'amadolali,0.4230769230769231
